,abilities,attack,base_egg_steps,base_happiness,base_total,capture_rate,classfication,defense,experience_growth,height_m,hp,japanese_name,name,percentage_male,pokedex_number,sp_attack,sp_defense,speed,type1,type2,weight_kg,generation,is_legendary,images,Pokemon ID,Description
697,"['Refrigerate', 'Snow Warning']",30.0,7680,70,362,16.666666666666664,Tundra Pokémon,20.0,1000000,1.3,29.92125984251969,Amarusアマルス,698 Amaura,88.1,698,30.97826086956521,20.476190476190474,23.42857142857143,rock,ice,25.2,6,0,images/698.png,698,Amaura is a Rock/Ice type Pokémon introduced in Generation 6. It's believed that Amaura is over one hundred million years old. Amaura is obtained by reviving it from the Sail Fossil.
698,"['Refrigerate', 'Snow Warning']",40.0,7680,70,521,16.666666666666664,Tundra Pokémon,29.77777777777777,1000000,2.7,48.031496062992126,Amarurugaアマルルガ,699 Aurorus,88.1,699,48.369565217391305,34.285714285714285,30.28571428571429,rock,ice,225.0,6,0,images/699.png,699,Aurorus is a Rock/Ice type Pokémon introduced in Generation 6. Aurorus can blast freezing cold air to form a wall of ice to protect itself from attacks.
699,"['Cute Charm', 'Pixilate']",33.33333333333333,8960,70,525,16.666666666666664,Intertwining Pokémon,26.666666666666668,1000000,1.0,37.00787401574803,Nymphiaニンフィア,700 Sylveon,88.1,700,54.34782608695652,52.38095238095239,31.428571428571427,fairy,,23.5,6,0,images/700.png,700,Sylveon is a Fairy type Pokémon introduced in Generation 6.
700,"['Limber', 'Unburden', 'Mold Breaker']",48.333333333333336,5120,70,500,38.492063492063494,Wrestling Pokémon,31.11111111111111,1000000,0.8,30.314960629921263,Luchabullルチャブル,701 Hawlucha,50.0,701,34.78260869565217,20.476190476190474,64.57142857142857,fighting,flying,21.5,6,0,images/701.png,701,Hawlucha is a Fighting/Flying type Pokémon introduced in Generation 6.
701,"['Cheek Pouch', 'Pickup', 'Plus']",29.444444444444446,5120,70,431,70.23809523809523,Antenna Pokémon,23.11111111111111,1000000,0.2,25.984251968503933,Dedenneデデンネ,702 Dedenne,50.0,702,38.58695652173913,22.380952380952383,54.85714285714286,electric,fairy,2.2,6,0,images/702.png,702,"Dedenne is an Electric/Fairy type Pokémon introduced in Generation 6. By emitting radio waves from its antenna-shaped whiskers, it can communicate with far-off allies. Dedenne can also plug its tail into outlets to drain electricity from them."
702,"['Clear Body', 'Sturdy']",25.0,6400,70,500,22.61904761904762,Jewel Pokémon,64.44444444444444,1250000,0.3,19.291338582677163,Melecieメレシー,703 Carbink,,703,21.73913043478261,61.90476190476191,25.71428571428571,rock,fairy,5.7,6,0,images/703.png,703,Carbink is a Rock/Fairy type Pokémon introduced in Generation 6.
703,"['Sap Sipper', 'Hydration', 'Gooey']",25.0,10240,35,300,16.666666666666664,Soft Tissue Pokémon,13.333333333333334,1250000,0.3,17.322834645669293,Numeraヌメラ,704 Goomy,50.0,704,24.456521739130437,26.190476190476197,20.0,dragon,,2.8,6,0,images/704.png,704,Goomy is a Dragon type Pokémon introduced in Generation 6. Goomy is covered in a slimy membrane that makes any punches or kicks slide off it harmlessly.
704,"['Sap Sipper', 'Hydration', 'Gooey']",38.88888888888889,10240,35,452,16.666666666666664,Soft Tissue Pokémon,21.333333333333336,1250000,0.8,26.37795275590551,Numeilヌメイル,705 Sliggoo,50.0,705,39.67391304347826,44.285714285714285,31.428571428571427,dragon,,17.5,6,0,images/705.png,705,"Sliggoo is a Dragon type Pokémon introduced in Generation 6. Its four horns are a high-performance radar system. It uses them to sense sounds and smells. Sliggoo has a Hisuian Form, introduced in Pokémon Legends: Arceus."
705,"['Sap Sipper', 'Hydration', 'Gooey']",52.77777777777778,10240,35,600,16.666666666666664,Dragon Pokémon,28.88888888888889,1250000,2.0,35.03937007874016,Numelgonヌメルゴン,706 Goodra,50.0,706,54.34782608695652,61.90476190476191,42.85714285714285,dragon,,150.5,6,0,images/706.png,706,"Goodra is a Dragon type Pokémon introduced in Generation 6. Goodra is a pseudo-legendary Pokémon. It has a Hisuian Form, introduced in Pokémon Legends: Arceus."
706,"['Prankster', 'Magician']",41.66666666666667,5120,70,470,28.57142857142857,Key Ring Pokémon,38.22222222222222,800000,0.2,22.04724409448819,Cleffyクレッフィ,707 Klefki,50.0,707,38.04347826086957,31.9047619047619,40.0,steel,fairy,3.0,6,0,images/707.png,707,"Klefki is a Steel/Fairy type Pokémon introduced in Generation 6. Klefki never lets go of a key that it likes, so people give it the keys to vaults and safes as a way to prevent crime."
707,"['Natural Cure', 'Frisk', 'Harvest']",36.11111111111111,5120,70,309,46.42857142857143,Stump Pokémon,19.11111111111111,1000000,0.4,16.535433070866144,Bokureiボクレー,708 Phantump,50.0,708,21.73913043478261,19.047619047619047,18.857142857142858,ghost,grass,7.0,6,0,images/708.png,708,"Phantump is a Ghost/Grass type Pokémon introduced in Generation 6. According to old tales, Phantump are stumps possessed by the spirits of children who died while lost in the forest."
708,"['Natural Cure', 'Frisk', 'Harvest']",58.333333333333336,5120,70,474,22.61904761904762,Elder Tree Pokémon,31.555555555555557,1000000,1.5,33.07086614173229,Ohrotオーロット,709 Trevenant,50.0,709,29.89130434782609,29.52380952380953,29.142857142857142,ghost,grass,71.0,6,0,images/709.png,709,Trevenant is a Ghost/Grass type Pokémon introduced in Generation 6.
709,"['Pickup', 'Frisk', 'Insomnia']",33.88888888888889,5120,70,335,46.42857142857143,Pumpkin Pokémon,28.88888888888889,1000000,0.8,22.83464566929134,Bakecchaバケッチャ,710 Pumpkaboo,50.0,710,18.47826086956521,16.666666666666664,20.57142857142857,ghost,grass,15.0,6,0,images/710.png,710,Pumpkaboo is a Ghost/Grass type Pokémon introduced in Generation 6. Pumpkaboo are said to carry wandering spirits to the place where they belong so they can move on.
710,"['Pickup', 'Frisk', 'Insomnia']",52.77777777777778,5120,70,494,22.61904761904762,Pumpkin Pokémon,52.0,1000000,1.7,33.07086614173229,Pumpjinパンプジン,711 Gourgeist,50.0,711,26.08695652173913,26.190476190476197,28.000000000000004,ghost,grass,39.0,6,0,images/711.png,711,Gourgeist is a Ghost/Grass type Pokémon introduced in Generation 6.
711,"['Own Tempo', 'Ice Body', 'Sturdy']",35.55555555555556,5120,70,304,74.20634920634922,Ice Chunk Pokémon,35.55555555555556,1000000,1.0,21.25984251968504,Kachikohruカチコール,712 Bergmite,50.0,712,11.956521739130435,7.142857142857142,13.142857142857142,ice,,99.5,6,0,images/712.png,712,"Bergmite is an Ice type Pokémon introduced in Generation 6. Using air of -150 degrees Farenheit, they freeze opponents solid."
712,"['Own Tempo', 'Ice Body', 'Sturdy']",62.22222222222222,5120,70,514,20.634920634920633,Iceberg Pokémon,79.55555555555556,1000000,2.0,37.00787401574803,Crebaseクレベース,713 Avalugg,50.0,713,18.47826086956521,12.38095238095238,13.142857142857142,ice,,505.0,6,0,images/713.png,713,"Avalugg is an Ice type Pokémon introduced in Generation 6. Avalugg has a Hisuian Form, introduced in Pokémon Legends: Arceus."
713,"['Frisk', 'Infiltrator', 'Telepathy']",13.88888888888889,5120,70,245,74.20634920634922,Sound Wave Pokémon,13.333333333333334,1000000,0.5,15.354330708661418,Onbatオンバット,714 Noibat,50.0,714,19.021739130434785,9.523809523809524,28.57142857142857,flying,dragon,8.0,6,0,images/714.png,714,Noibat is a Flying/Dragon type Pokémon introduced in Generation 6.
714,"['Frisk', 'Infiltrator', 'Telepathy']",36.11111111111111,5120,70,535,16.666666666666664,Sound Wave Pokémon,33.33333333333333,1000000,1.5,33.07086614173229,Onvernオンバーン,715 Noivern,50.0,715,47.28260869565217,28.57142857142857,67.42857142857143,flying,dragon,85.0,6,0,images/715.png,715,"Noivern is a Flying/Dragon type Pokémon introduced in Generation 6. It is extremely combative toward anything that wanders too close to it. It flies through even the darkest nights using ultrasonic waves it emits from its ears. Noivern loves fruit, and feeding it fruit will keep it calm."
715,['Fairy Aura'],70.0,30720,0,680,16.666666666666664,Life Pokémon,40.0,1250000,3.0,49.21259842519685,Xerneasゼルネアス,716 Xerneas,,716,65.76086956521739,37.142857142857146,53.71428571428572,fairy,,215.0,6,1,images/716.png,716,Xerneas is a Fairy type Pokémon introduced in Generation 6. Xerneas is a legendary Pokémon exclusive to Pokémon X.
716,['Dark Aura'],70.0,30720,0,680,16.666666666666664,Destruction Pokémon,40.0,1250000,5.8,49.21259842519685,Yveltalイベルタル,717 Yveltal,,717,65.76086956521739,37.142857142857146,53.71428571428572,dark,flying,203.0,6,1,images/717.png,717,Yveltal is a Dark/Flying type Pokémon introduced in Generation 6. Yveltal is a legendary Pokémon exclusive to Pokémon Y.
717,"['Aura Break', 'Power Construct']",52.77777777777778,30720,0,708,0.0,Order Pokémon,51.55555555555556,1250000,5.0,84.64566929133859,Zygarde (10% Forme)ジガルデ,718 Zygarde,,718,44.02173913043478,35.714285714285715,45.71428571428572,dragon,ground,284.6,6,1,images/718.png,718,"Zygarde is a Dragon/Ground type Pokémon introduced in Generation 6. Zygarde is a snake-like legendary Pokémon. Its ability Aura Break counters the effects of the abilities of Xerneas and Yveltal. It was later revealed that Zygarde as seen in Pokémon X & Y is in fact an alternate Forme. Zygarde has three usable Formes, as well as two components:"
718,['Clear Body'],86.11111111111111,6400,70,700,0.0,Jewel Pokémon,46.66666666666666,1250000,0.7,19.291338582677163,Diancieディアンシー,719 Diancie,,719,81.52173913043478,42.85714285714285,60.0,rock,fairy,8.8,6,1,images/719.png,719,"Diancie is a Rock/Fairy type Pokémon introduced in Generation 6. Diancie is an event-exclusive Pokémon. It also has a Mega Evolution, available in Omega Ruby/Alpha Sapphire."
719,['Magician'],86.11111111111111,30720,100,680,0.0,Mischief Pokémon (Confined)Djinn Pokémonn (Unbound),24.444444444444443,1250000,,31.10236220472441,Hoopa (imashimerareshi Hoopa)フーパ,720 Hoopa,,720,86.95652173913044,52.38095238095239,42.85714285714285,psychic,ghost,,6,1,images/720.png,720,Hoopa is a Psychic/Ghost type Pokémon introduced in Generation 6. Hoopa is an event-exclusive Pokémon.
720,['Water Absorb'],58.333333333333336,30720,100,600,0.0,Steam Pokémon,51.11111111111111,1250000,1.7,31.10236220472441,Volcanionボルケニオン,721 Volcanion,,721,65.21739130434783,33.33333333333333,37.142857142857146,fire,water,195.0,6,1,images/721.png,721,Volcanion is a Fire/Water type Pokémon introduced in Generation 6. Volcanion is an event-exclusive mythical Pokémon.
721,"['Overgrow', 'Long Reach']",27.77777777777778,3840,70,320,16.666666666666664,Grass Quill Pokémon,22.22222222222222,1059860,0.3,26.37795275590551,Mokurohモクロー,722 Rowlet,88.1,722,21.73913043478261,14.285714285714285,21.142857142857142,grass,flying,1.5,7,0,images/722.png,722,"Rowlet is a Grass/Flying type Pokémon introduced in Generation 7. Rowlet can fly silently through the skies, sneaking up on its opponent without being noticed. It can attack its opponents using powerful kicks, and it can also attack from a distance using the razor-sharp leaves that form part of its feathers. Rowlet can survey its environment and turn its neck nearly 180 degrees from front to back, so it can see directly behind itself. When in battle, Rowlet turns its head to face its Trainer when waiting for instructions. Rowlet starts with the move Leafage."
722,"['Overgrow', 'Long Reach']",38.88888888888889,3840,70,420,16.666666666666664,Blade Quill Pokémon,31.11111111111111,1059860,0.7,30.314960629921263,Fukuthrowフクスロー,723 Dartrix,88.1,723,32.608695652173914,23.809523809523807,26.857142857142858,grass,flying,16.0,7,0,images/723.png,723,"Dartrix is a Grass/Flying type Pokémon introduced in Generation 7. Dartrix is extremely sensitive to other presences in the area and can detect opponents behind it and throw feathers to strike them without even seeing them. This Pokémon conceals sharp-bladed feathers inside its wings, showing astounding precision as it sends them flying in attack."
723,"['Overgrow', 'Long Reach']",56.66666666666666,3840,70,530,16.666666666666664,Arrow Quill Pokémon,31.11111111111111,1059860,1.6,30.314960629921263,Junaiperジュナイパー,724 Decidueye,88.1,724,48.91304347826087,38.095238095238095,37.142857142857146,grass,ghost,36.6,7,0,images/724.png,724,"Decidueye is a Grass/Ghost type Pokémon introduced in Generation 7. Decidueye is able to move about while completely masking its presence from others. Once an opponent has lost sight of it, Decidueye seizes the chance to attack it unawares. In a tenth of a second, Decidueye plucks an arrow quill from within its wing and sends its hurtling toward its target. Decidueye has a Hisuian Form, introduced in Pokémon Legends: Arceus."
724,"['Blaze', 'Intimidate']",33.33333333333333,3840,70,320,16.666666666666664,Fire Cat Pokémon,15.555555555555555,1059860,0.4,17.322834645669293,Nyabbyニャビー,725 Litten,88.1,725,27.173913043478255,9.523809523809524,37.142857142857146,fire,,4.3,7,0,images/725.png,725,"Litten is a Fire type Pokémon introduced in Generation 7. The cool-headed Fire Cat Pokémon, Litten, is the next choice for a first-partner Pokémon. Litten's fur is rich in oils and is immensely flammable. It constantly grooms itself by licking its coat, collecting loose fur into balls. It then ignites these hairballs to create fireball attacks. When the time comes for Litten to molt, it burns off all of its fur in one glorious blaze. Litten starts with the move Ember."
725,"['Blaze', 'Intimidate']",44.44444444444444,3840,70,420,16.666666666666664,Fire Cat Pokémon,20.0,1059860,0.7,25.196850393700785,Nyaheatニャヒート,726 Torracat,88.1,726,38.04347826086957,14.285714285714285,48.57142857142857,fire,,25.0,7,0,images/726.png,726,"Torracat is a Fire type Pokémon introduced in Generation 7. The bell-like object attached at the base of Torracat's neck is a flame sac, an organ that can produce flames. Torracat's emotions cause a rise in the organ’s temperature, and when the organ spits flames, it rings with the high, clear sound of a bell. Torracat attacks using the flames emitted from this bell."
726,"['Blaze', 'Intimidate']",61.11111111111112,3840,70,530,16.666666666666664,Heel Pokémon,37.77777777777778,1059860,1.8,37.00787401574803,Gaogaenガオガエン,727 Incineroar,88.1,727,38.04347826086957,33.33333333333333,31.428571428571427,fire,dark,83.0,7,0,images/727.png,727,"Incineroar is a Fire/Dark type Pokémon introduced in Generation 7. As its fighting spirit increases, the flames that Incineroar produces within its body burst from its navel and waistline. In the heat of battle, Incineroar shows no concern for its opponents - and sometimes even launches attacks that strike the opposing Trainer! As a result, many tend to dislike this Pokémon and keep it at a distance."
727,"['Torrent', 'Liquid Voice']",27.22222222222222,3840,70,320,16.666666666666664,Sea Lion Pokémon,21.77777777777777,1059860,0.4,19.291338582677163,Ashimariアシマリ,728 Popplio,88.1,728,30.434782608695656,17.142857142857142,20.0,water,,7.5,7,0,images/728.png,728,"Popplio is a Water type Pokémon introduced in Generation 7. Popplio can create balloons made of water from its nose and utilize them to create a variety of different strategies and attacks in battle. This Pokémon is better at moving in the water than on land, and can swim at speeds over 25 mph. On land, it uses the elasticity of the balloons it creates to perform jumps and acrobatic stunts. Popplio starts with the move Water Gun."
728,"['Torrent', 'Liquid Voice']",35.55555555555556,3840,70,420,16.666666666666664,Pop Star Pokémon,28.444444444444443,1059860,0.6,23.228346456692915,Osyamariオシャマリ,729 Brionne,88.1,729,44.02173913043478,29.04761904761905,25.71428571428571,water,,17.5,7,0,images/729.png,729,"Brionne is a Water type Pokémon introduced in Generation 7. Brionne learns its dances by imitating the other members of its colony. It sometimes even learns dances from humans. This Pokémon is a hard worker and pours itself into its efforts until it has memorized each dance. As it dances, Brionne creates balloon after balloon. In battle, it first sends its opponent into disarray with its dancing, and then slaps its balloons into its target, causing the balloons to explode and deal damage."
